"","Site","Plot","Line","Indicator","X1st.Hit.N","X1st.Hit.Avg","Any.Hit.N","Any.Hit.Avg"
"5661","BEEF BASIN 2013","B3_10",5,"PEPU7",0,0,0,0
"5662","BEEF BASIN 2013","B3_10",5,"PIED",5,0.083,5,0.083
"5663","BEEF BASIN 2013","B3_10",5,"PLPA2",0,0,0,0
"5664","BEEF BASIN 2013","B3_10",5,"SALS0",0,0,0,0
"5665","BEEF BASIN 2013","B3_10",5,"SALS0/D",0,0,0,0
"5666","BEEF BASIN 2013","B3_10",5,"SALS0/D",0,0,0,0
"5667","BEEF BASIN 2013","B3_10",5,"SPCO",0,0,0,0
"5668","BEEF BASIN 2013","B3_10",5,"SPCR",9,0.15,9,0.15
"5669","BEEF BASIN 2013","B3_10",5,"SPCR/D",0,0,0,0
"5670","BEEF BASIN 2013","B3_10",5,"UNKSPR",0,0,0,0
"5671","BEEF BASIN 2013","B3_2",1,"ACHY",0,0,0,0
"5672","BEEF BASIN 2013","B3_2",1,"AMID",0,0,0,0
"5673","BEEF BASIN 2013","B3_2",1,"AMSIN",0,0,0,0
"5674","BEEF BASIN 2013","B3_2",1,"ARPU9",0,0,0,0
"5675","BEEF BASIN 2013","B3_2",1,"ARTR2",0,0,0,0
"5676","BEEF BASIN 2013","B3_2",1,"ARTR2/D",0,0,0,0
"5677","BEEF BASIN 2013","B3_2",1,"ARTR2/DP",0,0,0,0
"5678","BEEF BASIN 2013","B3_2",1,"ATCA2",0,0,0,0
"5679","BEEF BASIN 2013","B3_2",1,"ATCA2/D",0,0,0,0
"5680","BEEF BASIN 2013","B3_2",1,"ATCA2/DP",0,0,0,0
"5681","BEEF BASIN 2013","B3_2",1,"BOGR",8,0.133,9,0.15
"5682","BEEF BASIN 2013","B3_2",1,"BOGR/D",3,0.05,3,0.05
"5683","BEEF BASIN 2013","B3_2",1,"BRTE",0,0,0,0
"5684","BEEF BASIN 2013","B3_2",1,"BRTE/D",0,0,0,0
"5685","BEEF BASIN 2013","B3_2",1,"CHDE2",0,0,0,0
"5686","BEEF BASIN 2013","B3_2",1,"CHNAA3",0,0,0,0
"5687","BEEF BASIN 2013","B3_2",1,"CHVI8/DP",0,0,0,0
"5688","BEEF BASIN 2013","B3_2",1,"CHVI8",0,0,0,0
"5689","BEEF BASIN 2013","B3_2",1,"CLLU2",0,0,0,0
"5690","BEEF BASIN 2013","B3_2",1,"CRFL5",0,0,0,0
"5691","BEEF BASIN 2013","B3_2",1,"DEPI",0,0,0,0
"5692","BEEF BASIN 2013","B3_2",1,"DEPI/D",0,0,0,0
"5693","BEEF BASIN 2013","B3_2",1,"ECCOC",0,0,0,0
"5694","BEEF BASIN 2013","B3_2",1,"ECCOC/D",0,0,0,0
"5695","BEEF BASIN 2013","B3_2",1,"ELEL",0,0,0,0
"5696","BEEF BASIN 2013","B3_2",1,"EPVI",0,0,0,0
"5697","BEEF BASIN 2013","B3_2",1,"ERCI6",0,0,0,0
"5698","BEEF BASIN 2013","B3_2",1,"GRFA",0,0,0,0
"5699","BEEF BASIN 2013","B3_2",1,"GUSA",1,0.017,1,0.017
"5700","BEEF BASIN 2013","B3_2",1,"GUSA/D",0,0,0,0
"5701","BEEF BASIN 2013","B3_2",1,"HECO26",1,0.017,1,0.017
"5702","BEEF BASIN 2013","B3_2",1,"HECO26/D",0,0,0,0
"5703","BEEF BASIN 2013","B3_2",1,"HYACA2",0,0,0,0
"5704","BEEF BASIN 2013","B3_2",1,"JUOS",0,0,0,0
"5705","BEEF BASIN 2013","B3_2",1,"KRLA2",1,0.017,1,0.017
"5706","BEEF BASIN 2013","B3_2",1,"KRLA2/DP",0,0,0,0
"5707","BEEF BASIN 2013","B3_2",1,"LAOC3",0,0,0,0
"5708","BEEF BASIN 2013","B3_2",1,"LEMO2",0,0,0,0
"5709","BEEF BASIN 2013","B3_2",1,"MAFR3",0,0,0,0
"5710","BEEF BASIN 2013","B3_2",1,"MAFR3/DP",0,0,0,0
"5711","BEEF BASIN 2013","B3_2",1,"OENOT",0,0,0,0
"5712","BEEF BASIN 2013","B3_2",1,"OPPO",0,0,0,0
"5713","BEEF BASIN 2013","B3_2",1,"OPPO/D",0,0,0,0
"5714","BEEF BASIN 2013","B3_2",1,"OPPO/DP",0,0,0,0
"5715","BEEF BASIN 2013","B3_2",1,"PEPU7",0,0,0,0
"5716","BEEF BASIN 2013","B3_2",1,"PIED",0,0,0,0
"5717","BEEF BASIN 2013","B3_2",1,"PLPA2",0,0,0,0
"5718","BEEF BASIN 2013","B3_2",1,"SALS0",0,0,0,0
"5719","BEEF BASIN 2013","B3_2",1,"SALS0/D",0,0,0,0
"5720","BEEF BASIN 2013","B3_2",1,"SALS0/D",0,0,0,0
"5721","BEEF BASIN 2013","B3_2",1,"SPCO",0,0,0,0
"5722","BEEF BASIN 2013","B3_2",1,"SPCR",16,0.267,17,0.283
"5723","BEEF BASIN 2013","B3_2",1,"SPCR/D",0,0,0,0
"5724","BEEF BASIN 2013","B3_2",1,"UNKSPR",0,0,0,0
"5725","BEEF BASIN 2013","B3_2",2,"ACHY",0,0,0,0
"5726","BEEF BASIN 2013","B3_2",2,"AMID",0,0,0,0
"5727","BEEF BASIN 2013","B3_2",2,"AMSIN",0,0,0,0
"5728","BEEF BASIN 2013","B3_2",2,"ARPU9",0,0,0,0
"5729","BEEF BASIN 2013","B3_2",2,"ARTR2",0,0,0,0
"5730","BEEF BASIN 2013","B3_2",2,"ARTR2/D",1,0.017,1,0.017
"5731","BEEF BASIN 2013","B3_2",2,"ARTR2/DP",0,0,0,0
"5732","BEEF BASIN 2013","B3_2",2,"ATCA2",0,0,0,0
"5733","BEEF BASIN 2013","B3_2",2,"ATCA2/D",0,0,0,0
"5734","BEEF BASIN 2013","B3_2",2,"ATCA2/DP",0,0,0,0
"5735","BEEF BASIN 2013","B3_2",2,"BOGR",11,0.183,11,0.183
"5736","BEEF BASIN 2013","B3_2",2,"BOGR/D",0,0,0,0
"5737","BEEF BASIN 2013","B3_2",2,"BRTE",0,0,0,0
"5738","BEEF BASIN 2013","B3_2",2,"BRTE/D",0,0,0,0
"5739","BEEF BASIN 2013","B3_2",2,"CHDE2",0,0,0,0
"5740","BEEF BASIN 2013","B3_2",2,"CHNAA3",0,0,0,0
"5741","BEEF BASIN 2013","B3_2",2,"CHVI8/DP",0,0,0,0
"5742","BEEF BASIN 2013","B3_2",2,"CHVI8",0,0,0,0
"5743","BEEF BASIN 2013","B3_2",2,"CLLU2",0,0,0,0
"5744","BEEF BASIN 2013","B3_2",2,"CRFL5",0,0,0,0
"5745","BEEF BASIN 2013","B3_2",2,"DEPI",0,0,0,0
"5746","BEEF BASIN 2013","B3_2",2,"DEPI/D",0,0,0,0
"5747","BEEF BASIN 2013","B3_2",2,"ECCOC",0,0,0,0
"5748","BEEF BASIN 2013","B3_2",2,"ECCOC/D",0,0,0,0
"5749","BEEF BASIN 2013","B3_2",2,"ELEL",0,0,0,0
"5750","BEEF BASIN 2013","B3_2",2,"EPVI",0,0,0,0
"5751","BEEF BASIN 2013","B3_2",2,"ERCI6",0,0,0,0
"5752","BEEF BASIN 2013","B3_2",2,"GRFA",0,0,0,0
"5753","BEEF BASIN 2013","B3_2",2,"GUSA",0,0,0,0
"5754","BEEF BASIN 2013","B3_2",2,"GUSA/D",0,0,0,0
"5755","BEEF BASIN 2013","B3_2",2,"HECO26",7,0.117,7,0.117
"5756","BEEF BASIN 2013","B3_2",2,"HECO26/D",1,0.017,1,0.017
"5757","BEEF BASIN 2013","B3_2",2,"HYACA2",0,0,0,0
"5758","BEEF BASIN 2013","B3_2",2,"JUOS",0,0,0,0
"5759","BEEF BASIN 2013","B3_2",2,"KRLA2",0,0,0,0
"5760","BEEF BASIN 2013","B3_2",2,"KRLA2/DP",0,0,0,0
"5761","BEEF BASIN 2013","B3_2",2,"LAOC3",0,0,0,0
"5762","BEEF BASIN 2013","B3_2",2,"LEMO2",0,0,0,0
"5763","BEEF BASIN 2013","B3_2",2,"MAFR3",0,0,0,0
"5764","BEEF BASIN 2013","B3_2",2,"MAFR3/DP",0,0,0,0
"5765","BEEF BASIN 2013","B3_2",2,"OENOT",0,0,0,0
"5766","BEEF BASIN 2013","B3_2",2,"OPPO",0,0,0,0
"5767","BEEF BASIN 2013","B3_2",2,"OPPO/D",0,0,0,0
"5768","BEEF BASIN 2013","B3_2",2,"OPPO/DP",0,0,0,0
"5769","BEEF BASIN 2013","B3_2",2,"PEPU7",0,0,0,0
"5770","BEEF BASIN 2013","B3_2",2,"PIED",0,0,0,0
"5771","BEEF BASIN 2013","B3_2",2,"PLPA2",0,0,0,0
"5772","BEEF BASIN 2013","B3_2",2,"SALS0",0,0,0,0
"5773","BEEF BASIN 2013","B3_2",2,"SALS0/D",0,0,0,0
"5774","BEEF BASIN 2013","B3_2",2,"SALS0/D",0,0,0,0
"5775","BEEF BASIN 2013","B3_2",2,"SPCO",0,0,0,0
"5776","BEEF BASIN 2013","B3_2",2,"SPCR",10,0.167,11,0.183
"5777","BEEF BASIN 2013","B3_2",2,"SPCR/D",0,0,0,0
"5778","BEEF BASIN 2013","B3_2",2,"UNKSPR",0,0,0,0
"5779","BEEF BASIN 2013","B3_2",3,"ACHY",0,0,0,0
"5780","BEEF BASIN 2013","B3_2",3,"AMID",0,0,0,0
"5781","BEEF BASIN 2013","B3_2",3,"AMSIN",0,0,0,0
"5782","BEEF BASIN 2013","B3_2",3,"ARPU9",0,0,0,0
"5783","BEEF BASIN 2013","B3_2",3,"ARTR2",0,0,0,0
"5784","BEEF BASIN 2013","B3_2",3,"ARTR2/D",0,0,0,0
"5785","BEEF BASIN 2013","B3_2",3,"ARTR2/DP",0,0,0,0
"5786","BEEF BASIN 2013","B3_2",3,"ATCA2",0,0,0,0
"5787","BEEF BASIN 2013","B3_2",3,"ATCA2/D",0,0,0,0
"5788","BEEF BASIN 2013","B3_2",3,"ATCA2/DP",0,0,0,0
"5789","BEEF BASIN 2013","B3_2",3,"BOGR",18,0.3,20,0.333
"5790","BEEF BASIN 2013","B3_2",3,"BOGR/D",1,0.017,1,0.017
"5791","BEEF BASIN 2013","B3_2",3,"BRTE",0,0,0,0
"5792","BEEF BASIN 2013","B3_2",3,"BRTE/D",0,0,0,0
"5793","BEEF BASIN 2013","B3_2",3,"CHDE2",0,0,0,0
"5794","BEEF BASIN 2013","B3_2",3,"CHNAA3",0,0,0,0
"5795","BEEF BASIN 2013","B3_2",3,"CHVI8/DP",0,0,0,0
"5796","BEEF BASIN 2013","B3_2",3,"CHVI8",0,0,0,0
"5797","BEEF BASIN 2013","B3_2",3,"CLLU2",0,0,0,0
"5798","BEEF BASIN 2013","B3_2",3,"CRFL5",0,0,0,0
"5799","BEEF BASIN 2013","B3_2",3,"DEPI",0,0,0,0
"5800","BEEF BASIN 2013","B3_2",3,"DEPI/D",0,0,0,0
"5801","BEEF BASIN 2013","B3_2",3,"ECCOC",0,0,0,0
"5802","BEEF BASIN 2013","B3_2",3,"ECCOC/D",0,0,0,0
"5803","BEEF BASIN 2013","B3_2",3,"ELEL",0,0,0,0
"5804","BEEF BASIN 2013","B3_2",3,"EPVI",0,0,0,0
"5805","BEEF BASIN 2013","B3_2",3,"ERCI6",0,0,0,0
"5806","BEEF BASIN 2013","B3_2",3,"GRFA",0,0,0,0
"5807","BEEF BASIN 2013","B3_2",3,"GUSA",0,0,0,0
"5808","BEEF BASIN 2013","B3_2",3,"GUSA/D",0,0,0,0
"5809","BEEF BASIN 2013","B3_2",3,"HECO26",13,0.217,13,0.217
"5810","BEEF BASIN 2013","B3_2",3,"HECO26/D",0,0,0,0
"5811","BEEF BASIN 2013","B3_2",3,"HYACA2",0,0,0,0
"5812","BEEF BASIN 2013","B3_2",3,"JUOS",0,0,0,0
"5813","BEEF BASIN 2013","B3_2",3,"KRLA2",1,0.017,1,0.017
"5814","BEEF BASIN 2013","B3_2",3,"KRLA2/DP",0,0,0,0
"5815","BEEF BASIN 2013","B3_2",3,"LAOC3",0,0,0,0
"5816","BEEF BASIN 2013","B3_2",3,"LEMO2",0,0,0,0
"5817","BEEF BASIN 2013","B3_2",3,"MAFR3",0,0,0,0
"5818","BEEF BASIN 2013","B3_2",3,"MAFR3/DP",0,0,0,0
"5819","BEEF BASIN 2013","B3_2",3,"OENOT",0,0,0,0
"5820","BEEF BASIN 2013","B3_2",3,"OPPO",0,0,0,0
"5821","BEEF BASIN 2013","B3_2",3,"OPPO/D",0,0,0,0
"5822","BEEF BASIN 2013","B3_2",3,"OPPO/DP",0,0,0,0
"5823","BEEF BASIN 2013","B3_2",3,"PEPU7",0,0,0,0
"5824","BEEF BASIN 2013","B3_2",3,"PIED",0,0,0,0
"5825","BEEF BASIN 2013","B3_2",3,"PLPA2",0,0,0,0
"5826","BEEF BASIN 2013","B3_2",3,"SALS0",0,0,0,0
"5827","BEEF BASIN 2013","B3_2",3,"SALS0/D",0,0,0,0
"5828","BEEF BASIN 2013","B3_2",3,"SALS0/D",0,0,0,0
"5829","BEEF BASIN 2013","B3_2",3,"SPCO",0,0,0,0
"5830","BEEF BASIN 2013","B3_2",3,"SPCR",1,0.017,1,0.017
"5831","BEEF BASIN 2013","B3_2",3,"SPCR/D",0,0,0,0
"5832","BEEF BASIN 2013","B3_2",3,"UNKSPR",0,0,0,0
"5833","BEEF BASIN 2013","B3_2",4,"ACHY",0,0,0,0
"5834","BEEF BASIN 2013","B3_2",4,"AMID",0,0,0,0
"5835","BEEF BASIN 2013","B3_2",4,"AMSIN",0,0,0,0
"5836","BEEF BASIN 2013","B3_2",4,"ARPU9",0,0,0,0
"5837","BEEF BASIN 2013","B3_2",4,"ARTR2",0,0,0,0
"5838","BEEF BASIN 2013","B3_2",4,"ARTR2/D",0,0,1,0.017
"5839","BEEF BASIN 2013","B3_2",4,"ARTR2/DP",0,0,0,0
"5840","BEEF BASIN 2013","B3_2",4,"ATCA2",0,0,0,0
"5841","BEEF BASIN 2013","B3_2",4,"ATCA2/D",0,0,0,0
"5842","BEEF BASIN 2013","B3_2",4,"ATCA2/DP",0,0,0,0
"5843","BEEF BASIN 2013","B3_2",4,"BOGR",14,0.233,16,0.267
"5844","BEEF BASIN 2013","B3_2",4,"BOGR/D",2,0.033,2,0.033
"5845","BEEF BASIN 2013","B3_2",4,"BRTE",0,0,0,0
"5846","BEEF BASIN 2013","B3_2",4,"BRTE/D",0,0,0,0
"5847","BEEF BASIN 2013","B3_2",4,"CHDE2",0,0,0,0
"5848","BEEF BASIN 2013","B3_2",4,"CHNAA3",0,0,0,0
"5849","BEEF BASIN 2013","B3_2",4,"CHVI8/DP",0,0,0,0
"5850","BEEF BASIN 2013","B3_2",4,"CHVI8",0,0,0,0
"5851","BEEF BASIN 2013","B3_2",4,"CLLU2",0,0,0,0
"5852","BEEF BASIN 2013","B3_2",4,"CRFL5",0,0,0,0
"5853","BEEF BASIN 2013","B3_2",4,"DEPI",0,0,0,0
"5854","BEEF BASIN 2013","B3_2",4,"DEPI/D",0,0,0,0
"5855","BEEF BASIN 2013","B3_2",4,"ECCOC",0,0,0,0
"5856","BEEF BASIN 2013","B3_2",4,"ECCOC/D",0,0,0,0
"5857","BEEF BASIN 2013","B3_2",4,"ELEL",1,0.017,1,0.017
"5858","BEEF BASIN 2013","B3_2",4,"EPVI",0,0,0,0
"5859","BEEF BASIN 2013","B3_2",4,"ERCI6",0,0,0,0
"5860","BEEF BASIN 2013","B3_2",4,"GRFA",0,0,0,0
"5861","BEEF BASIN 2013","B3_2",4,"GUSA",2,0.033,2,0.033
"5862","BEEF BASIN 2013","B3_2",4,"GUSA/D",0,0,0,0
"5863","BEEF BASIN 2013","B3_2",4,"HECO26",9,0.15,9,0.15
"5864","BEEF BASIN 2013","B3_2",4,"HECO26/D",0,0,0,0
"5865","BEEF BASIN 2013","B3_2",4,"HYACA2",0,0,0,0
"5866","BEEF BASIN 2013","B3_2",4,"JUOS",0,0,0,0
"5867","BEEF BASIN 2013","B3_2",4,"KRLA2",1,0.017,1,0.017
"5868","BEEF BASIN 2013","B3_2",4,"KRLA2/DP",0,0,0,0
"5869","BEEF BASIN 2013","B3_2",4,"LAOC3",0,0,0,0
"5870","BEEF BASIN 2013","B3_2",4,"LEMO2",0,0,0,0
"5871","BEEF BASIN 2013","B3_2",4,"MAFR3",0,0,0,0
"5872","BEEF BASIN 2013","B3_2",4,"MAFR3/DP",0,0,0,0
"5873","BEEF BASIN 2013","B3_2",4,"OENOT",0,0,0,0
"5874","BEEF BASIN 2013","B3_2",4,"OPPO",0,0,1,0.017
"5875","BEEF BASIN 2013","B3_2",4,"OPPO/D",0,0,0,0
"5876","BEEF BASIN 2013","B3_2",4,"OPPO/DP",0,0,0,0
"5877","BEEF BASIN 2013","B3_2",4,"PEPU7",0,0,0,0
"5878","BEEF BASIN 2013","B3_2",4,"PIED",0,0,0,0
"5879","BEEF BASIN 2013","B3_2",4,"PLPA2",0,0,0,0
"5880","BEEF BASIN 2013","B3_2",4,"SALS0",0,0,0,0
"5881","BEEF BASIN 2013","B3_2",4,"SALS0/D",0,0,0,0
"5882","BEEF BASIN 2013","B3_2",4,"SALS0/D",0,0,0,0
"5883","BEEF BASIN 2013","B3_2",4,"SPCO",0,0,0,0
"5884","BEEF BASIN 2013","B3_2",4,"SPCR",0,0,0,0
"5885","BEEF BASIN 2013","B3_2",4,"SPCR/D",0,0,0,0
"5886","BEEF BASIN 2013","B3_2",4,"UNKSPR",0,0,0,0
"5887","BEEF BASIN 2013","B3_2",5,"ACHY",0,0,0,0
"5888","BEEF BASIN 2013","B3_2",5,"AMID",0,0,0,0
"5889","BEEF BASIN 2013","B3_2",5,"AMSIN",0,0,0,0
"5890","BEEF BASIN 2013","B3_2",5,"ARPU9",0,0,0,0
"5891","BEEF BASIN 2013","B3_2",5,"ARTR2",0,0,0,0
"5892","BEEF BASIN 2013","B3_2",5,"ARTR2/D",0,0,0,0
"5893","BEEF BASIN 2013","B3_2",5,"ARTR2/DP",0,0,0,0
"5894","BEEF BASIN 2013","B3_2",5,"ATCA2",0,0,0,0
"5895","BEEF BASIN 2013","B3_2",5,"ATCA2/D",0,0,0,0
"5896","BEEF BASIN 2013","B3_2",5,"ATCA2/DP",0,0,0,0
"5897","BEEF BASIN 2013","B3_2",5,"BOGR",6,0.1,6,0.1
"5898","BEEF BASIN 2013","B3_2",5,"BOGR/D",1,0.017,1,0.017
"5899","BEEF BASIN 2013","B3_2",5,"BRTE",0,0,0,0
"5900","BEEF BASIN 2013","B3_2",5,"BRTE/D",0,0,0,0
"5901","BEEF BASIN 2013","B3_2",5,"CHDE2",0,0,0,0
"5902","BEEF BASIN 2013","B3_2",5,"CHNAA3",0,0,0,0
"5903","BEEF BASIN 2013","B3_2",5,"CHVI8/DP",0,0,0,0
"5904","BEEF BASIN 2013","B3_2",5,"CHVI8",0,0,0,0
"5905","BEEF BASIN 2013","B3_2",5,"CLLU2",0,0,0,0
"5906","BEEF BASIN 2013","B3_2",5,"CRFL5",0,0,0,0
"5907","BEEF BASIN 2013","B3_2",5,"DEPI",0,0,0,0
"5908","BEEF BASIN 2013","B3_2",5,"DEPI/D",0,0,0,0
"5909","BEEF BASIN 2013","B3_2",5,"ECCOC",0,0,0,0
"5910","BEEF BASIN 2013","B3_2",5,"ECCOC/D",0,0,0,0
"5911","BEEF BASIN 2013","B3_2",5,"ELEL",0,0,0,0
"5912","BEEF BASIN 2013","B3_2",5,"EPVI",0,0,0,0
"5913","BEEF BASIN 2013","B3_2",5,"ERCI6",0,0,0,0
"5914","BEEF BASIN 2013","B3_2",5,"GRFA",0,0,0,0
"5915","BEEF BASIN 2013","B3_2",5,"GUSA",2,0.033,2,0.033
"5916","BEEF BASIN 2013","B3_2",5,"GUSA/D",0,0,0,0
"5917","BEEF BASIN 2013","B3_2",5,"HECO26",5,0.083,5,0.083
"5918","BEEF BASIN 2013","B3_2",5,"HECO26/D",0,0,0,0
"5919","BEEF BASIN 2013","B3_2",5,"HYACA2",0,0,0,0
"5920","BEEF BASIN 2013","B3_2",5,"JUOS",0,0,0,0
"5921","BEEF BASIN 2013","B3_2",5,"KRLA2",1,0.017,1,0.017
"5922","BEEF BASIN 2013","B3_2",5,"KRLA2/DP",0,0,0,0
"5923","BEEF BASIN 2013","B3_2",5,"LAOC3",0,0,0,0
"5924","BEEF BASIN 2013","B3_2",5,"LEMO2",0,0,0,0
"5925","BEEF BASIN 2013","B3_2",5,"MAFR3",0,0,0,0
"5926","BEEF BASIN 2013","B3_2",5,"MAFR3/DP",0,0,0,0
"5927","BEEF BASIN 2013","B3_2",5,"OENOT",0,0,0,0
"5928","BEEF BASIN 2013","B3_2",5,"OPPO",0,0,0,0
"5929","BEEF BASIN 2013","B3_2",5,"OPPO/D",0,0,0,0
"5930","BEEF BASIN 2013","B3_2",5,"OPPO/DP",0,0,0,0
"5931","BEEF BASIN 2013","B3_2",5,"PEPU7",0,0,0,0
"5932","BEEF BASIN 2013","B3_2",5,"PIED",0,0,0,0
"5933","BEEF BASIN 2013","B3_2",5,"PLPA2",0,0,0,0
"5934","BEEF BASIN 2013","B3_2",5,"SALS0",0,0,0,0
"5935","BEEF BASIN 2013","B3_2",5,"SALS0/D",0,0,0,0
"5936","BEEF BASIN 2013","B3_2",5,"SALS0/D",0,0,0,0
"5937","BEEF BASIN 2013","B3_2",5,"SPCO",0,0,0,0
"5938","BEEF BASIN 2013","B3_2",5,"SPCR",14,0.233,15,0.25
"5939","BEEF BASIN 2013","B3_2",5,"SPCR/D",0,0,0,0
"5940","BEEF BASIN 2013","B3_2",5,"UNKSPR",0,0,0,0
"5941","BEEF BASIN 2013","B3_3",1,"ACHY",0,0,0,0
"5942","BEEF BASIN 2013","B3_3",1,"AMID",0,0,0,0
"5943","BEEF BASIN 2013","B3_3",1,"AMSIN",0,0,0,0
"5944","BEEF BASIN 2013","B3_3",1,"ARPU9",0,0,0,0
"5945","BEEF BASIN 2013","B3_3",1,"ARTR2",0,0,0,0
"5946","BEEF BASIN 2013","B3_3",1,"ARTR2/D",0,0,0,0
"5947","BEEF BASIN 2013","B3_3",1,"ARTR2/DP",0,0,0,0
"5948","BEEF BASIN 2013","B3_3",1,"ATCA2",0,0,0,0
"5949","BEEF BASIN 2013","B3_3",1,"ATCA2/D",0,0,0,0
"5950","BEEF BASIN 2013","B3_3",1,"ATCA2/DP",0,0,0,0
"5951","BEEF BASIN 2013","B3_3",1,"BOGR",10,0.167,10,0.167
"5952","BEEF BASIN 2013","B3_3",1,"BOGR/D",0,0,0,0
"5953","BEEF BASIN 2013","B3_3",1,"BRTE",1,0.017,2,0.033
"5954","BEEF BASIN 2013","B3_3",1,"BRTE/D",0,0,0,0
"5955","BEEF BASIN 2013","B3_3",1,"CHDE2",0,0,0,0
"5956","BEEF BASIN 2013","B3_3",1,"CHNAA3",0,0,0,0
"5957","BEEF BASIN 2013","B3_3",1,"CHVI8/DP",0,0,0,0
"5958","BEEF BASIN 2013","B3_3",1,"CHVI8",0,0,0,0
"5959","BEEF BASIN 2013","B3_3",1,"CLLU2",0,0,0,0
"5960","BEEF BASIN 2013","B3_3",1,"CRFL5",0,0,0,0
"5961","BEEF BASIN 2013","B3_3",1,"DEPI",0,0,0,0
"5962","BEEF BASIN 2013","B3_3",1,"DEPI/D",0,0,0,0
"5963","BEEF BASIN 2013","B3_3",1,"ECCOC",0,0,0,0
"5964","BEEF BASIN 2013","B3_3",1,"ECCOC/D",0,0,0,0
"5965","BEEF BASIN 2013","B3_3",1,"ELEL",0,0,0,0
"5966","BEEF BASIN 2013","B3_3",1,"EPVI",0,0,0,0
"5967","BEEF BASIN 2013","B3_3",1,"ERCI6",0,0,0,0
"5968","BEEF BASIN 2013","B3_3",1,"GRFA",0,0,0,0
"5969","BEEF BASIN 2013","B3_3",1,"GUSA",0,0,0,0
"5970","BEEF BASIN 2013","B3_3",1,"GUSA/D",0,0,0,0
"5971","BEEF BASIN 2013","B3_3",1,"HECO26",0,0,0,0
"5972","BEEF BASIN 2013","B3_3",1,"HECO26/D",0,0,0,0
"5973","BEEF BASIN 2013","B3_3",1,"HYACA2",0,0,0,0
"5974","BEEF BASIN 2013","B3_3",1,"JUOS",0,0,0,0
"5975","BEEF BASIN 2013","B3_3",1,"KRLA2",0,0,0,0
"5976","BEEF BASIN 2013","B3_3",1,"KRLA2/DP",0,0,0,0
"5977","BEEF BASIN 2013","B3_3",1,"LAOC3",0,0,0,0
"5978","BEEF BASIN 2013","B3_3",1,"LEMO2",0,0,0,0
"5979","BEEF BASIN 2013","B3_3",1,"MAFR3",0,0,0,0
"5980","BEEF BASIN 2013","B3_3",1,"MAFR3/DP",0,0,0,0
"5981","BEEF BASIN 2013","B3_3",1,"OENOT",0,0,0,0
"5982","BEEF BASIN 2013","B3_3",1,"OPPO",0,0,0,0
"5983","BEEF BASIN 2013","B3_3",1,"OPPO/D",0,0,0,0
"5984","BEEF BASIN 2013","B3_3",1,"OPPO/DP",0,0,0,0
"5985","BEEF BASIN 2013","B3_3",1,"PEPU7",0,0,0,0
"5986","BEEF BASIN 2013","B3_3",1,"PIED",0,0,0,0
"5987","BEEF BASIN 2013","B3_3",1,"PLPA2",0,0,0,0
"5988","BEEF BASIN 2013","B3_3",1,"SALS0",0,0,0,0
"5989","BEEF BASIN 2013","B3_3",1,"SALS0/D",1,0.017,1,0.017
"5990","BEEF BASIN 2013","B3_3",1,"SALS0/D",0,0,0,0
"5991","BEEF BASIN 2013","B3_3",1,"SPCO",0,0,0,0
"5992","BEEF BASIN 2013","B3_3",1,"SPCR",11,0.183,11,0.183
"5993","BEEF BASIN 2013","B3_3",1,"SPCR/D",2,0.033,2,0.033
"5994","BEEF BASIN 2013","B3_3",1,"UNKSPR",0,0,0,0
"5995","BEEF BASIN 2013","B3_3",2,"ACHY",0,0,0,0
"5996","BEEF BASIN 2013","B3_3",2,"AMID",0,0,0,0
"5997","BEEF BASIN 2013","B3_3",2,"AMSIN",0,0,0,0
"5998","BEEF BASIN 2013","B3_3",2,"ARPU9",0,0,0,0
"5999","BEEF BASIN 2013","B3_3",2,"ARTR2",0,0,0,0
"6000","BEEF BASIN 2013","B3_3",2,"ARTR2/D",0,0,0,0
"6001","BEEF BASIN 2013","B3_3",2,"ARTR2/DP",0,0,0,0
"6002","BEEF BASIN 2013","B3_3",2,"ATCA2",0,0,0,0
"6003","BEEF BASIN 2013","B3_3",2,"ATCA2/D",0,0,0,0
"6004","BEEF BASIN 2013","B3_3",2,"ATCA2/DP",0,0,0,0
"6005","BEEF BASIN 2013","B3_3",2,"BOGR",21,0.35,21,0.35
"6006","BEEF BASIN 2013","B3_3",2,"BOGR/D",1,0.017,1,0.017
"6007","BEEF BASIN 2013","B3_3",2,"BRTE",0,0,0,0
"6008","BEEF BASIN 2013","B3_3",2,"BRTE/D",0,0,0,0
"6009","BEEF BASIN 2013","B3_3",2,"CHDE2",0,0,0,0
"6010","BEEF BASIN 2013","B3_3",2,"CHNAA3",0,0,0,0
"6011","BEEF BASIN 2013","B3_3",2,"CHVI8/DP",0,0,0,0
"6012","BEEF BASIN 2013","B3_3",2,"CHVI8",0,0,0,0
"6013","BEEF BASIN 2013","B3_3",2,"CLLU2",0,0,0,0
"6014","BEEF BASIN 2013","B3_3",2,"CRFL5",0,0,0,0
"6015","BEEF BASIN 2013","B3_3",2,"DEPI",0,0,0,0
"6016","BEEF BASIN 2013","B3_3",2,"DEPI/D",0,0,0,0
"6017","BEEF BASIN 2013","B3_3",2,"ECCOC",0,0,0,0
"6018","BEEF BASIN 2013","B3_3",2,"ECCOC/D",0,0,0,0
"6019","BEEF BASIN 2013","B3_3",2,"ELEL",0,0,0,0
"6020","BEEF BASIN 2013","B3_3",2,"EPVI",0,0,0,0
