Plot Name,type,ident,lat,long,y_proj (Northing),x_proj (Easting),comment,display,symbol,unused1,dist,prox_index,color,altitude,depth,temp,time,wpt_class,sub_class,attrib,link,state,country,city,address,facility,crossroad,unused2,ete,dtype,model,filename,ltime
cLHS050_2,WAYPOINT,CLHS50-2-3-0,38.02108518,-109.9067967,4208717.714,595955.2227,11-JUL-13 2:07:22PM,0,8284,0,0,0,31,1992,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_2,WAYPOINT,CLHS50-2-3-30,38.02118023,-109.9065095,4208728.557,595980.3124,11-JUL-13 2:22:06PM,0,8284,0,0,0,31,1992,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_2,WAYPOINT,CLHS50-2-5-0,38.02120395,-109.906868,4208730.819,595948.8146,11-JUL-13 2:13:15PM,0,8284,0,0,0,31,1994,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_2,WAYPOINT,CLHS50-2-5-30,38.02131576,-109.9066003,4208743.501,595972.1673,11-JUL-13 2:16:09PM,0,8284,0,0,0,31,1993,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_2,WAYPOINT,CLHS50-2-CENTR,38.02114779,-109.906666,4208724.796,595966.6186,11-JUL-13 2:14:25PM,0,8284,0,0,0,31,1992,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_20,WAYPOINT,CLHS20-1-0,37.98273588,-109.8716762,4204499.393,599089.5736,08-JUL-13 5:39:04PM,0,8284,0,0,0,31,1993,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_20,WAYPOINT,Clhs20-1-30,37.98288055,-109.8713759,4204515.765,599115.7466,08-JUL-13 5:31:12PM,0,8284,0,0,0,31,1994,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_20,WAYPOINT,CLHS20-3-0,37.9828435,-109.8717413,4204511.265,599083.7099,08-JUL-13 5:48:37PM,0,8284,0,0,0,31,1994,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_20,WAYPOINT,CLHS20-3-30,37.98297518,-109.8714757,4204526.159,599106.86,08-JUL-13 5:50:44PM,0,8284,0,0,0,31,1993,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_20,WAYPOINT,CLHS20-5-0,37.98290092,-109.8718925,4204517.475,599070.3531,08-JUL-13 6:02:17PM,0,8284,0,0,0,31,1996,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_20,WAYPOINT,CLHS20-5-30,37.98309177,-109.8715531,4204539.013,599099.9014,08-JUL-13 5:57:36PM,0,8284,0,0,0,31,1995,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_21,WAYPOINT,CLHS50-21-1-0,37.98229239,-109.8812055,4204440.084,598253.2825,13-JUL-13 6:41:17PM,0,8284,0,0,0,31,1969,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_21,WAYPOINT,CLHS50-21-1-30,37.98254133,-109.881032,4204467.888,598268.1807,13-JUL-13 6:53:41PM,0,8284,0,0,0,31,1969,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_21,WAYPOINT,CLHS50-21-3-0,37.98235844,-109.8813465,4204447.263,598240.8062,13-JUL-13 6:42:55PM,0,8284,0,0,0,31,1970,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_21,WAYPOINT,CLHS50-21-3-30,37.9826021,-109.8811418,4204474.515,598258.4567,13-JUL-13 6:52:46PM,0,8284,0,0,0,31,1969,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_21,WAYPOINT,CLHS50-21-5-0,37.98242298,-109.8814939,4204454.269,598227.7786,13-JUL-13 6:47:58PM,0,8284,0,0,0,31,1970,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_21,WAYPOINT,CLHS50-21-5-30,37.98261853,-109.8812874,4204476.185,598245.6488,13-JUL-13 6:49:03PM,0,8284,0,0,0,31,1969,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_21,WAYPOINT,CLHS50-21-CENTER,37.98244176,-109.8812536,4204456.606,598248.8582,13-JUL-13 6:43:41PM,0,8284,0,0,0,31,1970,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_21alternate,WAYPOINT,CLHS21alt,37.98245776,-109.8812635,4204458.371,598247.9683,12-JUL-13 7:36:43PM,0,8284,0,0,0,31,1980,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_23,WAYPOINT,CLHS23-1-0,37.98172552,-109.8712555,4204387.734,599127.8718,12-JUL-13 2:05:57PM,0,8284,0,0,0,31,1982,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_23,WAYPOINT,CLHS23-1-30,37.98178554,-109.8709288,4204394.742,599156.4855,12-JUL-13 1:54:03PM,0,8284,0,0,0,31,1980,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_23,WAYPOINT,CLHS23-3-0,37.98184144,-109.8712896,4204400.56,599124.7272,12-JUL-13 2:02:48PM,0,8284,0,0,0,31,1982,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_23,WAYPOINT,CLHS23-3-30,37.98192593,-109.8709539,4204410.293,599154.0948,12-JUL-13 1:56:39PM,0,8284,0,0,0,31,1981,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_23,WAYPOINT,CLHS23-5-0,37.9819582,-109.871324,4204413.479,599121.5446,12-JUL-13 2:00:44PM,0,8284,0,0,0,31,1981,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_23,WAYPOINT,CLHS23-5-30,37.98202802,-109.8709917,4204421.58,599150.6377,12-JUL-13 1:58:14PM,0,8284,0,0,0,31,1981,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_23,WAYPOINT,CLHS23-CENTER,37.98187539,-109.8711308,4204404.496,599138.6234,12-JUL-13 2:08:26PM,0,8284,0,0,0,31,1982,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_25,WAYPOINT,CLHS50-25-1-0,37.98163307,-109.8623786,4204386.967,599907.5994,14-JUL-13 12:26:15PM,0,8284,0,0,0,31,2008,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_25,WAYPOINT,CLHS50-25-1-30,37.98133777,-109.8625261,4204354.043,599895.044,14-JUL-13 12:11:42PM,0,8284,0,0,0,31,2008,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_25,WAYPOINT,CLHS50-25-3-0,37.98156668,-109.8622279,4204379.762,599920.9244,14-JUL-13 12:22:50PM,0,8284,0,0,0,31,2009,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_25,WAYPOINT,CLHS50-25-3-30,37.98132646,-109.8623509,4204352.976,599910.4514,14-JUL-13 12:12:39PM,0,8284,0,0,0,31,2009,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_25,WAYPOINT,CLHS50-25-5-0,37.98152687,-109.8621292,4204375.451,599929.6431,14-JUL-13 12:21:00PM,0,8284,0,0,0,31,2009,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_25,WAYPOINT,CLHS50-25-5-30,37.98128849,-109.8622163,4204348.907,599922.3248,14-JUL-13 12:17:49PM,0,8284,0,0,0,31,2009,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_25,WAYPOINT,CLHS50-25-CENTER,37.98144582,-109.8622912,4204366.284,599915.5308,14-JUL-13 12:13:22PM,0,8284,0,0,0,31,2010,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_26,WAYPOINT,CLHS26-1-0,37.97907307,-109.8437067,4204123.121,601550.9631,14-JUL-13 2:31:53PM,0,8284,0,0,0,31,2051,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_26,WAYPOINT,CLHS26-1-30,37.97918128,-109.8433695,4204135.495,601580.4299,14-JUL-13 2:47:28PM,0,8284,0,0,0,31,2046,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_26,WAYPOINT,CLHS26-3-0,37.97921514,-109.843772,4204138.813,601545.0252,14-JUL-13 2:34:11PM,0,8284,0,0,0,31,2044,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_26,WAYPOINT,CLHS26-3-30,37.97929066,-109.8434167,4204147.58,601576.1267,14-JUL-13 2:43:24PM,0,8284,0,0,0,31,2047,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_26,WAYPOINT,CLHS26-5-0,37.97933148,-109.8437973,4204151.694,601542.6499,14-JUL-13 2:37:12PM,0,8284,0,0,0,31,2045,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_26,WAYPOINT,CLHS26-5-30,37.97936845,-109.843489,4204156.133,601569.674,14-JUL-13 2:41:07PM,0,8284,0,0,0,31,2047,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_26,WAYPOINT,CLHS26-CENTER,37.97925806,-109.8436021,4204143.761,601559.8886,14-JUL-13 2:38:03PM,0,8284,0,0,0,31,2045,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_26alternate,WAYPOINT,CLHS26alt,37.97924548,-109.8435901,4204142.378,601560.966,13-JUL-13 7:55:58PM,0,8284,0,0,0,31,1972,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_28,WAYPOINT,CLHS28-1-0,37.97884122,-109.8825301,4204055.755,598141.5433,12-JUL-13 6:09:28PM,0,8284,0,0,0,31,1950,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_28,WAYPOINT,CLHS28-1-30,37.97871994,-109.8821562,4204042.693,598174.5441,12-JUL-13 5:55:40PM,0,8284,0,0,0,31,1960,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_28,WAYPOINT,CLHS28-3-0,37.97895924,-109.8824482,4204068.937,598148.5853,12-JUL-13 6:07:11PM,0,8284,0,0,0,31,1950,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_28,WAYPOINT,CLHS28-3-30,37.97880359,-109.8820905,4204052.044,598180.2047,12-JUL-13 5:58:10PM,0,8284,0,0,0,31,1946,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_28,WAYPOINT,CLHS28-5-0,37.97905153,-109.8823725,4204079.257,598155.1099,12-JUL-13 6:04:25PM,0,8284,0,0,0,31,1949,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_28,WAYPOINT,CLHS28-5-30,37.9789144,-109.8820366,4204064.395,598184.79,12-JUL-13 6:00:21PM,0,8284,0,0,0,31,1946,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_28,WAYPOINT,CLHS28-CENTER,37.97888305,-109.8823141,4204060.624,598160.4581,12-JUL-13 6:10:35PM,0,8284,0,0,0,31,1949,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_29,WAYPOINT,CLHS50-29-1-0,37.97715596,-109.8408847,4203913.485,601801.4531,14-JUL-13 4:55:54PM,0,8284,0,0,0,31,2056,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_29,WAYPOINT,CLHS50-29-1-30,37.97709678,-109.841242,4203906.528,601770.1518,14-JUL-13 4:38:43PM,0,8284,0,0,0,31,2053,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_29,WAYPOINT,CLHS50-29-3-0,37.97703275,-109.8408512,4203899.851,601804.5682,14-JUL-13 4:55:00PM,0,8284,0,0,0,31,2057,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_29,WAYPOINT,CLHS50-29-3-30,37.97698111,-109.8411896,4203893.751,601774.92,14-JUL-13 4:40:00PM,0,8284,0,0,0,31,2054,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_29,WAYPOINT,CLHS50-29-5-0,37.97691724,-109.8408284,4203887.059,601806.7303,14-JUL-13 4:50:08PM,0,8284,0,0,0,31,2058,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_29,WAYPOINT,CLHS50-29-5-30,37.97685069,-109.8411488,4203879.325,601778.6853,14-JUL-13 4:48:45PM,0,8284,0,0,0,31,2056,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_29,WAYPOINT,CLHS50-29-CENTER,37.97700517,-109.841026,4203896.6,601789.2494,14-JUL-13 4:41:05PM,0,8284,0,0,0,31,2054,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_3,WAYPOINT,CLHS50-3-1-0,38.01724928,-109.9110185,4208287.745,595589.6329,13-JUL-13 9:48:36AM,0,8284,0,0,0,31,1971,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_3,WAYPOINT,CLHS50-3-1-30,38.01701736,-109.9107994,4208262.237,595609.1749,13-JUL-13 10:02:38AM,0,8284,0,0,0,31,1985,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_3,WAYPOINT,CLHS50-3-3-0,38.01732179,-109.9109277,4208295.884,595597.5144,13-JUL-13 9:49:37AM,0,8284,0,0,0,31,1977,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_3,WAYPOINT,CLHS50-3-3-30,38.017099,-109.9106932,4208271.405,595618.3911,13-JUL-13 9:59:51AM,0,8284,0,0,0,31,1982,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_3,WAYPOINT,CLHS50-3-5-0,38.01741818,-109.9108252,4208306.685,595606.3885,13-JUL-13 9:55:09AM,0,8284,0,0,0,31,1980,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_3,WAYPOINT,CLHS50-3-5-30,38.01719463,-109.910572,4208282.141,595628.8988,13-JUL-13 9:56:23AM,0,8284,0,0,0,31,1984,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_3,WAYPOINT,CLHS50-3-CENTR,38.01721676,-109.9108004,4208284.361,595608.828,13-JUL-13 9:50:31AM,0,8284,0,0,0,31,1981,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_30,WAYPOINT,CLHS30-1-0,37.97004115,-109.8561001,4203107.519,600474.8065,14-JUL-13 6:45:58PM,0,8284,0,0,0,31,2027,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_30,WAYPOINT,CLHS30-1-30,37.96977066,-109.8561305,4203077.473,600472.5024,14-JUL-13 6:56:41PM,0,8284,0,0,0,31,2023,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_30,WAYPOINT,CLHS30-3-0,37.97002346,-109.8558967,4203105.775,600492.6915,14-JUL-13 6:48:32PM,0,8284,0,0,0,31,2025,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_30,WAYPOINT,CLHS30-3-30,37.96976086,-109.8559738,4203076.555,600486.2764,14-JUL-13 6:54:05PM,0,8284,0,0,0,31,2023,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_30,WAYPOINT,CLHS30-5-0,37.96998625,-109.8557752,4203101.778,600503.418,14-JUL-13 6:50:47PM,0,8284,0,0,0,31,2026,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_30,WAYPOINT,CLHS30-5-30,37.9697373,-109.855807,4203074.121,600500.9598,14-JUL-13 6:59:13PM,0,8284,0,0,0,31,2026,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_30,WAYPOINT,CLHS30-CENTER,37.96990436,-109.8559096,4203092.546,600491.7199,14-JUL-13 6:51:35PM,0,8284,0,0,0,31,2023,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_32,WAYPOINT,CLHS32-1-0,37.96920572,-109.8747141,4202994.899,598840.9216,14-JUL-13 10:11:47AM,0,8284,0,0,0,31,1965,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_32,WAYPOINT,CLHS32-1-30,37.96916742,-109.8750342,4202990.31,598812.855,14-JUL-13 10:08:29AM,0,8284,0,0,0,31,1965,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_32,WAYPOINT,CLHS32-3-0,37.96908435,-109.8746462,4202981.505,598847.0477,14-JUL-13 10:14:17AM,0,8284,0,0,0,31,1966,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_32,WAYPOINT,CLHS32-3-30,37.96905368,-109.8750217,4202977.703,598814.1046,14-JUL-13 10:03:51AM,0,8284,0,0,0,31,1965,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_32,WAYPOINT,CLHS32-5-0,37.96894002,-109.8746341,4202965.503,598848.3014,14-JUL-13 10:17:05AM,0,8284,0,0,0,31,1966,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_32,WAYPOINT,CLHS32-5-30,37.96892543,-109.8749998,4202963.496,598816.1984,14-JUL-13 10:00:58AM,0,8284,0,0,0,31,1964,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_32,WAYPOINT,CLHS32-CENTER,37.9690494,-109.8748516,4202977.409,598829.0561,14-JUL-13 10:18:11AM,0,8284,0,0,0,31,1966,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_32alternate,WAYPOINT,CLHS32alt,37.96907606,-109.8748407,4202980.378,598829.9707,13-JUL-13 7:54:20PM,0,8284,0,0,0,31,1973,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_35,WAYPOINT,CLHS50-35-1-0,37.96355942,-109.9142288,4202327.198,595377.331,15-JUL-13 10:17:21AM,0,8284,0,0,0,31,1906,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_35,WAYPOINT,CLHS50-35-1-30,37.96332934,-109.9144027,4202301.491,595362.3568,15-JUL-13 10:36:15AM,0,8284,0,0,0,31,1906,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_35,WAYPOINT,CLHS50-35-3-0,37.96348466,-109.9141048,4202319.03,595388.317,15-JUL-13 10:18:15AM,0,8284,0,0,0,31,1908,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_35,WAYPOINT,CLHS50-35-3-30,37.96325164,-109.9142937,4202292.982,595372.0298,15-JUL-13 10:31:56AM,0,8284,0,0,0,31,1905,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_35,WAYPOINT,CLHS50-35-5-0,37.96341634,-109.9139603,4202311.598,595401.0998,15-JUL-13 10:27:37AM,0,8284,0,0,0,31,1907,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_35,WAYPOINT,CLHS50-35-5-30,37.96317629,-109.9141619,4202284.756,595383.7017,15-JUL-13 10:28:58AM,0,8284,0,0,0,31,1907,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_35,WAYPOINT,CLHS50-35-CENTER,37.96338768,-109.9141954,4202308.177,595380.4837,15-JUL-13 10:19:00AM,0,8284,0,0,0,31,1908,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_3alternate,WAYPOINT,CLHS3alt,38.0172259,-109.9107986,4208285.377,595608.9706,12-JUL-13 7:27:06PM,0,8284,0,0,0,31,1989,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_3alternate2,WAYPOINT,CLHS3alt2,38.00032354,-109.9409574,4206379.374,592982.9671,12-JUL-13 7:28:51PM,0,8284,0,0,0,31,1981,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_4,WAYPOINT,CLHS50-4-1-0,38.01644831,-109.9341749,4208175.328,593557.9754,10-JUL-13 10:59:40AM,0,8284,0,0,0,31,1896,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_4,WAYPOINT,CLHS50-4-1-30,38.01621395,-109.9343866,4208149.111,593539.6873,10-JUL-13 10:52:00AM,0,8284,0,0,0,31,1894,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_4,WAYPOINT,CLHS50-4-3-0,38.01636281,-109.934028,4208165.989,593570.9748,10-JUL-13 10:41:02AM,0,8284,0,0,0,31,1895,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_4,WAYPOINT,CLHS50-4-3-30,38.01614053,-109.9342823,4208141.069,593548.9336,10-JUL-13 10:50:08AM,0,8284,0,0,0,31,1895,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_4,WAYPOINT,CLHS50-4-5-0,38.01631755,-109.9339912,4208161.004,593574.2618,10-JUL-13 10:39:21AM,0,8284,0,0,0,31,1898,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_4,WAYPOINT,CLHS50-4-5-30,38.01604221,-109.9341661,4208130.277,593559.2641,10-JUL-13 10:34:17AM,0,8284,0,0,0,31,1885,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_4,WAYPOINT,CLHS50-4-CENTR,38.01620641,-109.9341693,4208148.493,593558.7754,10-JUL-13 11:01:11AM,0,8284,0,0,0,31,1891,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_7,WAYPOINT,CLHS50-7-1-0,38.0075759,-109.9344134,4207190.632,593548.3116,09-JUL-13 3:02:48PM,0,8284,0,0,0,31,1931,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_7,WAYPOINT,CLHS50-7-1-30,38.00739015,-109.9347045,4207169.729,593522.9983,09-JUL-13 2:58:15PM,0,8284,0,0,0,31,1927,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_7,WAYPOINT,CLHS50-7-3-0,38.00743005,-109.9343137,4207174.549,593557.2533,09-JUL-13 2:47:30PM,0,8284,0,0,0,31,1930,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
cLHS050_7,WAYPOINT,CLHS50-7-3-30,38.00728848,-109.9346454,4207158.508,593528.3152,09-JUL-13 2:54:20PM,0,8284,0,0,0,31,1930,0,0,1989/12/31-00:00:00,0,,128,,,,,,,,0,-1,1,eTrex Vista HCx,,12/30/1989 18:00
